id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,ano,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
574105,2009-08-27,quinta,07:00:00,rj,101,329,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
574147,2009-08-28,sexta,17:30:00,rj,101,328,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
574330,2009-08-29,sabado,07:35:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
574672,2009-08-30,domingo,03:30:00,rj,101,330,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2009,4,0,0,0,4,0,0,4,,,,,
574700,2009-08-30,domingo,06:20:00,rj,101,325,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,3,0,0,0,2,1,0,3,,,,,
574723,2009-08-30,domingo,07:40:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
574725,2009-08-30,domingo,07:00:00,rj,101,325,niteroi,falta de atencao,colisao transversal,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
574822,2009-08-30,domingo,13:00:00,rj,101,332,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,3,0,1,0,2,0,1,2,,,,,
575628,2009-09-01,terca,10:30:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
575682,2009-08-28,sexta,12:10:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
575791,2009-09-01,terca,17:10:00,rj,101,330,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,sol,dupla,reta,urbano,2009,2,0,1,0,1,0,1,2,,,,,
575959,2009-08-28,sexta,17:00:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
576184,2009-09-02,quarta,17:30:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,anoitecer,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
576287,2009-09-02,quarta,08:00:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2009,1,0,0,0,1,0,0,1,,,,,
576406,2009-09-03,quinta,08:00:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
576416,2009-09-03,quinta,08:20:00,rj,101,324,niteroi,outras,colisao com objeto movel,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
576421,2009-09-03,quinta,08:12:00,rj,101,330,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2009,4,0,0,0,4,0,0,4,,,,,
576435,2009-09-03,quinta,07:45:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,curva,urbano,2009,2,0,0,0,2,0,0,2,,,,,
576666,2009-09-03,quinta,20:10:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
577395,2009-09-05,sabado,06:00:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,amanhecer,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
577651,2009-08-28,sexta,13:00:00,rj,101,324,rio de janeiro,defeito mecanico em veiculo,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,ignorada,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
578060,2009-09-04,sexta,23:20:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,ceu claro,multipla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
578089,2009-09-05,sabado,05:40:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,amanhecer,decrescente,ceu claro,multipla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
578148,2009-09-06,domingo,11:20:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,amanhecer,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
578836,2009-09-07,segunda,22:30:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
579599,2009-09-04,sexta,13:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
579608,2009-09-04,sexta,07:58:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
579853,2009-09-01,terca,16:10:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ignorada,dupla,reta,urbano,2009,4,0,0,0,4,0,0,4,,,,,
580983,2009-09-11,sexta,18:00:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
581130,2009-09-11,sexta,22:30:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
581230,2009-08-31,segunda,10:50:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
581413,2009-09-05,sabado,05:40:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,amanhecer,decrescente,ceu claro,multipla,reta,urbano,2009,5,0,0,0,5,0,0,5,,,,,
581573,2009-09-12,sabado,21:45:00,rj,101,329,rio de janeiro,falta de atencao,colisao com objeto movel,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
581647,2009-09-09,quarta,18:30:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,simples,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
582335,2009-09-14,segunda,18:30:00,rj,101,321,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
582849,2009-09-15,terca,22:50:00,rj,101,333.6,rio de janeiro,outras,colisao com objeto fixo,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
583180,2009-09-09,quarta,18:10:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
583381,2009-09-17,quinta,07:30:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,simples,curva,urbano,2009,2,0,0,0,2,0,0,2,,,,,
583815,2009-09-18,sexta,11:30:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
584034,2009-09-18,sexta,19:50:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
584411,2009-09-19,sabado,16:50:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
584664,2009-09-20,domingo,10:30:00,rj,101,323,niteroi,outras,colisao com objeto fixo,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,2,0,0,0,2,1,,,,,
585160,2009-09-13,domingo,15:00:00,rj,101,322,niteroi,outras,atropelamento de pessoa,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,1,0,0,1,1,1,,,,,
585374,2009-09-21,segunda,20:30:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
585383,2009-09-21,segunda,20:30:00,rj,101,325,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,crescente,chuva,dupla,reta,urbano,2009,1,0,0,0,1,0,0,1,,,,,
585565,2009-09-18,sexta,22:00:00,rj,101,322,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,plena noite,crescente,nublado,multipla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
586071,2009-09-23,quarta,11:57:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
586280,2009-09-23,quarta,19:20:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
586706,2009-09-24,quinta,17:00:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,anoitecer,decrescente,chuva,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
587192,2009-09-25,sexta,10:50:00,rj,101,325,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587222,2009-09-25,sexta,16:40:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587268,2009-09-25,sexta,09:30:00,rj,101,328,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587295,2009-09-25,sexta,20:45:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587502,2009-09-26,sabado,08:00:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587510,2009-07-24,sexta,11:50:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587540,2009-09-26,sabado,10:00:00,rj,101,328,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587578,2009-09-26,sabado,13:20:00,rj,101,330,rio de janeiro,defeito mecanico em veiculo,colisao com objeto fixo,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,1,,,,,
587624,2009-09-02,quarta,13:30:00,rj,101,329,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,plena noite,decrescente,ignorada,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587710,2009-09-26,sabado,18:44:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,3,0,0,0,3,0,0,2,,,,,
587884,2009-09-27,domingo,07:30:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
587958,2009-09-20,domingo,05:30:00,rj,101,326,niteroi,falta de atencao,colisao traseira,sem vitimas,amanhecer,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
588345,2009-09-28,segunda,10:30:00,rj,101,328,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
588388,2009-09-25,sexta,00:52:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,multipla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
588664,2009-09-28,segunda,23:00:00,rj,101,321,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
588735,2009-09-21,segunda,20:40:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
588753,2009-09-25,sexta,20:30:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
589033,2009-09-29,terca,18:10:00,rj,101,321,niteroi,falta de atencao,colisao lateral,sem vitimas,anoitecer,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
589425,2009-09-30,quarta,15:30:00,rj,101,333,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,chuva,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
589741,2009-09-28,segunda,09:50:00,rj,101,332,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
589896,2009-10-01,quinta,17:00:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
590059,2009-10-02,sexta,05:00:00,rj,101,321.6,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
590420,2009-10-02,sexta,23:59:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,nublado,multipla,reta,urbano,2009,1,0,0,0,1,0,0,1,,,,,
590499,2009-09-29,terca,08:20:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591245,2009-10-05,segunda,06:40:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591322,2009-10-05,segunda,09:40:00,rj,101,321.6,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591482,2009-10-05,segunda,16:17:00,rj,101,321.8,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,nublado,simples,curva,urbano,2009,1,0,0,0,1,0,0,1,,,,,
591501,2009-10-05,segunda,18:15:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591530,2009-10-05,segunda,19:40:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591634,2009-10-05,segunda,23:00:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591637,2009-10-06,terca,01:40:00,rj,101,330,rio de janeiro,outras,colisao com objeto movel,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2009,4,0,0,0,4,0,0,4,,,,,
591686,2009-09-10,quinta,22:15:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
591732,2009-09-28,segunda,19:30:00,rj,101,332,rio de janeiro,outras,colisao lateral,com vitimas feridas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,1,0,1,0,1,2,,,,,
591862,2009-10-06,terca,09:25:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,1,0,0,0,1,0,0,1,,,,,
592206,2009-10-03,sabado,09:10:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
592718,2009-10-08,quinta,09:30:00,rj,101,321,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
592727,2009-10-08,quinta,08:30:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
592736,2009-10-08,quinta,08:35:00,rj,101,324,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,chuva,simples,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
592758,2009-10-08,quinta,13:15:00,rj,101,322,niteroi,outras,colisao transversal,com vitimas feridas,pleno dia,crescente,chuva,dupla,curva,urbano,2009,2,0,1,0,1,0,1,2,,,,,
592806,2009-10-08,quinta,06:50:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,chuva,dupla,curva,urbano,2009,2,0,0,0,2,0,0,2,,,,,
592852,2009-10-08,quinta,14:30:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2009,1,0,0,0,1,0,0,1,,,,,
592959,2009-10-08,quinta,19:26:00,rj,101,324,niteroi,falta de atencao,colisao lateral,sem vitimas,anoitecer,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
593017,2009-10-08,quinta,20:54:00,rj,101,329,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,plena noite,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
593650,2009-10-10,sabado,03:40:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
594366,2009-10-07,quarta,17:02:00,rj,101,333,rio de janeiro,outras,colisao traseira,com vitimas feridas,anoitecer,decrescente,nublado,dupla,reta,urbano,2009,4,0,1,0,3,0,1,4,,,,,
594494,2009-10-07,quarta,17:30:00,rj,101,328,rio de janeiro,outras,colisao lateral,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,4,0,1,0,3,0,1,4,,,,,
594694,2009-10-12,segunda,06:30:00,rj,101,327,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
595043,2009-10-12,segunda,20:06:00,rj,101,325,niteroi,falta de atencao,colisao traseira,com vitimas feridas,plena noite,crescente,ceu claro,multipla,reta,urbano,2009,4,0,2,0,2,0,2,2,,,,,
595073,2009-10-12,segunda,20:30:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
595257,2009-10-10,sabado,17:05:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
595259,2009-08-03,segunda,11:05:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
595578,2009-10-09,sexta,15:00:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,1,1,0,2,,,,,
595632,2009-10-13,terca,19:20:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
595707,2009-10-13,terca,22:35:00,rj,101,322.3,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
595708,2009-09-27,domingo,07:20:00,rj,101,332,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2009,2,0,0,0,1,1,0,2,,,,,
595773,2009-10-10,sabado,06:00:00,rj,101,329,niteroi,outras,colisao lateral,sem vitimas,amanhecer,decrescente,chuva,dupla,reta,urbano,2009,4,0,0,0,3,1,0,2,,,,,
596018,2009-10-14,quarta,11:10:00,rj,101,332,rio de janeiro,outras,danos eventuais,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,1,0,0,0,1,0,0,1,,,,,
596035,2009-10-06,terca,13:46:00,rj,101,324,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
596111,2009-10-06,terca,17:00:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,anoitecer,crescente,ceu claro,simples,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
596349,2009-10-15,quinta,10:15:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,simples,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
596515,2009-10-15,quinta,17:00:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,chuva,dupla,curva,urbano,2009,2,0,0,0,2,0,0,2,,,,,
596782,2009-10-16,sexta,07:25:00,rj,101,325,niteroi,defeito mecanico em veiculo,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
597012,2009-10-16,sexta,15:52:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
597130,2009-10-16,sexta,12:05:00,rj,101,327,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,multipla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
597213,2009-10-16,sexta,17:45:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
597258,2009-10-17,sabado,01:15:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,3,0,0,0,3,0,0,2,,,,,
598493,2009-10-15,quinta,17:10:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,crescente,nublado,simples,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
598795,2009-10-20,terca,16:00:00,rj,101,329,rio de janeiro,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
599372,2009-10-18,domingo,05:00:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
599610,2009-10-18,domingo,07:00:00,rj,101,325,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
599754,2009-10-20,terca,22:35:00,rj,101,322,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,crescente,nublado,multipla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
599756,2009-10-18,domingo,07:30:00,rj,101,323,niteroi,outras,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,pleno dia,decrescente,nublado,dupla,reta,urbano,2009,1,0,0,1,0,0,1,1,,,,,
600079,2009-10-23,sexta,09:40:00,rj,101,327,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,nublado,simples,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
600176,2009-10-23,sexta,12:30:00,rj,101,322,niteroi,outras,colisao lateral,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,curva,urbano,2009,2,0,1,0,1,0,1,2,,,,,
600181,2009-10-19,segunda,22:10:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
600555,2009-10-23,sexta,22:10:00,rj,101,321,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
600787,2009-10-24,sabado,10:24:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
600953,2009-10-25,domingo,10:00:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,0,0,2,0,0,2,,,,,
601700,2009-10-23,sexta,06:55:00,rj,101,331,niteroi,outras,colisao traseira,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2009,3,0,0,0,3,0,0,3,,,,,
601709,2009-10-23,sexta,17:30:00,rj,101,328,niteroi,outras,colisao traseira,com vitimas feridas,anoitecer,decrescente,ceu claro,dupla,reta,urbano,2009,2,0,1,0,1,0,1,2,,,,,
